date,open,pre_close,high,low,volume,amount,turnover_ratio,OT
2021/4/19,4966.41,4966.18,5088.21,4940.75,-1702886684,3.079E+11,0.49,5087.02
2021/4/20,5065.78,5087.02,5119.86,5058.92,769268212,2.76641E+11,0.43,5083.37
2021/4/21,5055.24,5083.37,5110.56,5047.99,-421174288,2.42575E+11,0.39,5098.74
2021/4/22,5114.28,5098.74,5119.22,5067.14,-768137488,2.41489E+11,0.38,5089.24
2021/4/23,5088.83,5089.24,5149.98,5086.49,-679202788,2.64345E+11,0.38,5135.45
2021/4/26,5156.59,5135.45,5181.11,5072.96,-2041672484,3.2576E+11,0.47,5077.24
2021/4/27,5076.64,5077.24,5095.98,5042.61,-488718088,2.54738E+11,0.39,5090.52
2021/4/28,5073.97,5090.52,5119.45,5059.26,-822869988,2.72183E+11,0.38,5119.24
2021/4/29,5128.28,5119.24,5170.59,5113.65,1124346112,2.94112E+11,0.44,5164.17
2021/4/30,5156.36,5164.17,5163.25,5094.93,-1167707184,3.15075E+11,0.5,5123.49
2021/5/6,5098.8,5123.49,5132.9,5037.41,-1297606184,3.23258E+11,0.5,5061.12
2021/5/7,5073.46,5061.12,5093.75,4996.04,45963016,3.04638E+11,0.54,4996.05
2021/5/10,5001.44,4996.05,5019.39,4953.7,-97810684,2.82657E+11,0.54,4992.42
2021/5/11,4956.08,4992.42,5033.49,4925.92,-2027219484,2.70932E+11,0.48,5023.06
2021/5/12,5003.82,5023.06,5051.17,4995.4,-222993188,2.28344E+11,0.4,5044.55
2021/5/13,4992.35,5044.55,5022.08,4975.45,343038712,2.37821E+11,0.41,4992.97
2021/5/14,5007.63,4992.97,5112.98,4981.29,-1237251084,3.18803E+11,0.5,5110.59
2021/5/17,5115.31,5110.59,5206.69,5115.31,-1790905884,3.3544E+11,0.48,5184.99
2021/5/18,5190.93,5184.99,5201.67,5156.79,-1044475888,2.38182E+11,0.37,5187.6
2021/5/19,5173.17,5187.6,5193.56,5151.64,-1011903488,2.50736E+11,0.37,5172.27
2021/5/20,5167.05,5172.27,5201.59,5152.04,960575712,2.77088E+11,0.43,5186.41
2021/5/21,5199.13,5186.41,5216.16,5123.12,-408053488,2.68054E+11,0.39,5134.15
2021/5/24,5138.81,5134.15,5155.59,5092.39,-210668288,2.78513E+11,0.4,5155.59
2021/5/25,5165.04,5155.59,5324.36,5161.52,1119814616,4.04683E+11,0.57,5318.48
2021/5/26,5326.12,5318.48,5344.28,5308.74,-219159584,3.46445E+11,0.53,5320.59
2021/5/27,5311.37,5320.59,5378.48,5286.05,1961383712,3.11894E+11,0.47,5338.23
2021/5/28,5338.73,5338.23,5360.28,5288.65,-719288584,3.30712E+11,0.52,5321.09
2021/5/31,5318.08,5321.09,5331.63,5281.69,1575425012,3.21451E+11,0.45,5331.57
2021/6/1,5320.47,5331.57,5343.75,5269.26,1498245612,3.21846E+11,0.45,5341.68
2021/6/2,5348.34,5341.68,5352.64,5266.79,890530012,2.96176E+11,0.43,5289.97
2021/6/3,5285.71,5289.97,5314.37,5255.07,1311985912,2.85449E+11,0.45,5255.29
2021/6/4,5228.28,5255.29,5334.49,5221.23,1588306912,2.92326E+11,0.45,5282.28
2021/6/7,5284.89,5282.28,5286.84,5242.95,-114404888,2.80463E+11,0.4,5277.63
2021/6/8,5276.97,5277.63,5319.04,5201.14,171051312,3.04042E+11,0.41,5232.12
2021/6/9,5224.95,5232.12,5253.36,5215.35,-702869788,2.55075E+11,0.38,5236.45
2021/6/10,5236.47,5236.45,5299.53,5229.52,1014294812,3.01454E+11,0.44,5271.47
2021/6/11,5275.75,5271.47,5276.1,5213.6,900848116,3.65363E+11,0.57,5224.7
2021/6/15,5218.56,5224.7,5225.5,5137.41,1403104012,3.30617E+11,0.45,5166.56
2021/6/16,5163.25,5166.56,5164.52,5076.02,-370103288,2.98287E+11,0.39,5080.49
2021/6/17,5074.38,5080.49,5123.37,5073.82,-839650088,2.81927E+11,0.38,5101.89
2021/6/18,5104.93,5101.89,5128.03,5064.92,1973678612,3.56697E+11,0.47,5102.47
2021/6/21,5088.09,5102.47,5123.78,5058.57,333549812,3.31527E+11,0.41,5090.39
2021/6/22,5106.07,5090.39,5125.82,5086.28,156773412,3.1369E+11,0.41,5122.16
2021/6/23,5127.19,5122.16,5171.03,5109.76,750703912,3.58766E+11,0.43,5147.39
2021/6/24,5156.56,5147.39,5160.43,5120.58,-216339488,3.12607E+11,0.4,5155.97
2021/6/25,5159.8,5155.97,5251.61,5157.48,-1686762984,3.68266E+11,0.49,5239.97
2021/6/28,5253.61,5239.97,5260.64,5226.22,434476512,3.37453E+11,0.42,5251.76
2021/6/29,5248.52,5251.76,5248.52,5182.68,-368602088,3.14897E+11,0.39,5190.54
2021/6/30,5189.38,5190.54,5231.43,5186.63,1785332508,2.81016E+11,0.33,5224.04
2021/7/1,5241.2,5224.04,5252.26,5190.88,-160839888,3.24097E+11,0.4,5229.66
2021/7/2,5186.66,5229.66,5186.66,5074.36,157740512,3.42579E+11,0.41,5081.12
2021/7/5,5073.78,5081.12,5098.23,5048,236257012,3.35198E+11,0.41,5085.79
2021/7/6,5089.78,5085.79,5092.21,5028.51,1180620012,3.62829E+11,0.44,5083.1
2021/7/7,5052.42,5083.1,5152.77,5045.41,1970004212,3.36731E+11,0.47,5140.49
2021/7/8,5149.31,5140.49,5151.22,5078.93,210231516,3.9788E+11,0.55,5088.26
2021/7/9,5063.15,5088.26,5081.41,5006.41,-1114546684,3.52846E+11,0.5,5069.44
2021/7/12,5108.38,5069.44,5159.41,5070.32,-853632480,4.37203E+11,0.65,5132.71
2021/7/13,5128.61,5132.71,5154.05,5114.94,-531648284,3.61328E+11,0.52,5142.1
2021/7/14,5130.75,5142.1,5130.75,5075.13,1655402716,3.72568E+11,0.59,5083.08
2021/7/15,5073.26,5083.08,5153.81,5067.68,927841016,3.72484E+11,0.57,5151.46
2021/7/16,5140.9,5151.46,5140.9,5090.63,-184270884,3.62594E+11,0.53,5094.77
2021/7/19,5083.73,5094.77,5120.82,5047.62,-1859910384,3.40323E+11,0.48,5113.49
2021/7/20,5080.22,5113.49,5114,5067.86,45102612,2.83543E+11,0.41,5108.99
2021/7/21,5122.78,5108.99,5160.54,5122.3,-382222384,3.90276E+11,0.53,5144.04
2021/7/22,5150.39,5144.04,5171.21,5137.88,1375817216,4.18222E+11,0.58,5151.75
2021/7/23,5145.43,5151.75,5145.43,5080,178848220,4.35521E+11,0.68,5089.23
2021/7/26,5067.31,5089.23,5067.31,4859.6,1336334620,4.95154E+11,0.72,4925.3
2021/7/27,4924.28,4925.3,4940.86,4749.03,-2106681376,5.21146E+11,0.74,4751.31
2021/7/28,4714.29,4751.31,4785.66,4663.9,2083570216,4.19706E+11,0.6,4760.48
2021/7/29,4845.76,4760.48,4857.97,4800.01,152336116,4.15676E+11,0.54,4850.27
2021/7/30,4825.7,4850.27,4825.7,4761.04,1055108316,4.20944E+11,0.57,4811.17
2021/8/2,4794.82,4811.17,4938.82,4761.46,1244655320,5.24659E+11,0.71,4933.74
2021/8/3,4909.23,4933.74,4957.03,4890.85,-1121500380,4.71194E+11,0.64,4934.46
2021/8/4,4927.74,4934.46,4979.29,4919.66,366776816,4.25801E+11,0.55,4978.85
2021/8/5,4946.17,4978.85,4997.14,4921.94,-441686284,3.98772E+11,0.53,4948.67
2021/8/6,4943.04,4948.67,4944.35,4891.8,-1761900284,3.71774E+11,0.48,4921.56
2021/8/9,4890.26,4921.56,5002.89,4884.04,1063818016,4.08897E+11,0.57,4985.56
2021/8/10,4977.82,4985.56,5043.76,4941.24,-474679084,4.10099E+11,0.52,5043.15
2021/8/11,5037.08,5043.15,5059.79,5009.98,1046738216,3.73386E+11,0.57,5015.34
2021/8/12,4998.07,5015.34,5016.26,4962.99,-357495784,3.61828E+11,0.53,4973.35
2021/8/13,4958.76,4973.35,4993.74,4921.28,-1348436984,3.52459E+11,0.5,4945.98
2021/8/16,4935.92,4945.98,4973.38,4931.37,-984531984,3.40735E+11,0.51,4941.07
2021/8/17,4935,4941.07,4967.56,4823.39,1577478116,3.88457E+11,0.59,4837.4
2021/8/18,4838.47,4837.4,4909.54,4818.9,-1727398680,3.95792E+11,0.62,4894.24
2021/8/19,4886.56,4894.24,4893.47,4839.57,-1303664680,3.97425E+11,0.63,4862.14
2021/8/20,4817.49,4862.14,4835.15,4720.83,583711716,4.04938E+11,0.56,4769.27
2021/8/23,4777.73,4769.27,4843.82,4764.01,-421959984,3.89599E+11,0.53,4835.88
2021/8/24,4844.59,4835.88,4906.2,4842.75,-1686520080,4.17481E+11,0.62,4888.39
2021/8/25,4890.52,4888.39,4899.77,4865.76,1764932316,3.71868E+11,0.59,4898.16
2021/8/26,4892.2,4898.16,4892.2,4798.7,-1713097680,3.68988E+11,0.62,4801.61
2021/8/27,4794.97,4801.61,4863.47,4793.59,1151151916,3.68421E+11,0.58,4827.04
2021/8/30,4847.03,4827.04,4849.16,4787.2,488739320,4.77182E+11,0.69,4813.27
2021/8/31,4803.09,4813.27,4821.76,4740.75,2037029420,4.60806E+11,0.74,4805.61
2021/9/1,4804.69,4805.61,4906.4,4763.3,-1687630368,5.6882E+11,1.02,4869.46
2021/9/2,4865.82,4869.46,4892.7,4845.62,1015997424,4.65954E+11,0.84,4869.41
2021/9/3,4875.07,4869.41,4886.55,4828.7,1039385824,4.6643E+11,0.84,4843.06
2021/9/6,4841.06,4843.06,4944.45,4837.79,-1719079176,4.52756E+11,0.75,4933.73
2021/9/7,4932.98,4933.73,5005.96,4915.61,-1351951876,4.1776E+11,0.77,4992.83
2021/9/8,4986.8,4992.83,5013.98,4955.89,691727624,4.28591E+11,0.83,4972.13
2021/9/9,4952.49,4972.13,4970.15,4929.95,-116782076,4.01676E+11,0.8,4970.01
2021/9/10,4967.98,4970.01,5042.8,4962.37,-1234335772,4.72763E+11,0.9,5013.52
2021/9/13,5006.77,5013.52,5029.72,4964.96,-778274076,4.3333E+11,0.78,4991.66
2021/9/14,4989.83,4991.66,5000.98,4907.32,-1210763476,4.17246E+11,0.77,4917.16
2021/9/15,4903.85,4917.16,4903.85,4843.12,1618603816,3.63257E+11,0.59,4867.32
2021/9/16,4866.79,4867.32,4879.53,4806.14,200373520,3.93517E+11,0.68,4807.7
2021/9/17,4797.11,4807.7,4857.96,4786.09,-1279023880,3.60397E+11,0.63,4855.94
2021/9/22,4770.73,4855.94,4830.85,4765.23,1942168316,3.11953E+11,0.6,4821.77
2021/9/23,4848.22,4821.77,4877.34,4837.56,1340269820,3.62141E+11,0.72,4853.2
2021/9/24,4845.64,4853.2,4897.06,4838.54,-705507580,3.61849E+11,0.65,4849.43
2021/9/27,4870.85,4849.43,4922.56,4852.2,121866520,4.26083E+11,0.68,4877.37
2021/9/28,4869.08,4877.37,4901.31,4846.63,509218816,3.21272E+11,0.55,4883.83
2021/9/29,4846.02,4883.83,4868.07,4799.88,1637267416,3.31842E+11,0.59,4833.93
2021/9/30,4843.95,4833.93,4876.07,4843.95,1726487812,2.83255E+11,0.46,4866.38
2021/10/8,4915.73,4866.38,4937.09,4891.62,-283061484,3.43636E+11,0.53,4929.94
2021/10/11,4941.29,4929.94,4983.73,4930.71,-828706784,3.15186E+11,0.51,4936.19
2021/10/12,4920.66,4936.19,4925.49,4840.77,-371935484,2.99424E+11,0.53,4883.84
2021/10/13,4880.14,4883.84,4953.37,4869.83,229379312,2.80045E+11,0.41,4940.11
2021/10/14,4934.26,4940.11,4953.92,4903.25,-929200688,2.49152E+11,0.38,4913.61
2021/10/15,4896.56,4913.61,4939.82,4881.01,1397298212,3.00728E+11,0.45,4932.11
2021/10/18,4922.51,4932.11,4922.51,4844.94,1239618012,3.02539E+11,0.44,4874.78
2021/10/19,4869.39,4874.78,4928.14,4868.81,641747412,2.82928E+11,0.42,4922.72
2021/10/20,4926.77,4922.72,4944.02,4898.37,1268416512,2.79748E+11,0.44,4910.18
2021/10/21,4914.74,4910.18,4946.18,4893.85,2004913412,2.74803E+11,0.47,4928.02
2021/10/22,4934.87,4928.02,4989.89,4934.87,1507720912,2.89253E+11,0.45,4959.73
2021/10/25,4940.9,4959.73,4981.65,4930.11,1301247212,2.99408E+11,0.45,4979.52
2021/10/26,4983.24,4979.52,5002.57,4953.48,1203992312,3.01786E+11,0.44,4963.1
2021/10/27,4949.23,4963.1,4949.23,4884.94,1826257412,2.9946E+11,0.46,4898.16
2021/10/28,4882.59,4898.16,4898.66,4846.28,-1514921984,3.16632E+11,0.49,4864.14
2021/10/29,4861.27,4864.14,4908.77,4855.76,-1191133984,3.68732E+11,0.5,4908.77
2021/11/1,4878.13,4908.77,4908.21,4858.25,-21471784,3.79731E+11,0.54,4890.69
2021/11/2,4886.18,4890.69,4911.23,4797.9,1363899616,3.85732E+11,0.58,4839.85
2021/11/3,4835.81,4839.85,4858.71,4804.37,1391480112,3.0227E+11,0.45,4821.11
2021/11/4,4841.09,4821.11,4873.94,4834.74,374395112,3.08688E+11,0.42,4868.74
2021/11/5,4858.9,4868.74,4889.68,4841.74,1894033912,3.12071E+11,0.46,4842.35
2021/11/8,4841.15,4842.35,4866.08,4827.69,854924512,2.95894E+11,0.43,4848.18
2021/11/9,4858.25,4848.18,4870.79,4818.54,-1047349288,2.61645E+11,0.37,4846.74
2021/11/10,4832.8,4846.74,4832.8,4754,626916112,3.01059E+11,0.42,4821.19
2021/11/11,4814.77,4821.19,4898.65,4809.11,-1131382784,3.23625E+11,0.5,4898.65
2021/11/12,4902.93,4898.65,4909.08,4875.35,381394912,2.71773E+11,0.42,4888.37
2021/11/15,4894.41,4888.37,4906.33,4863.4,-702586888,2.72998E+11,0.38,4882.38
2021/11/16,4880.9,4882.38,4915.37,4876.5,-159461388,2.84095E+11,0.4,4883.32
2021/11/17,4883.25,4883.32,4891.52,4864.52,-2038979588,2.46178E+11,0.34,4885.75
2021/11/18,4871.42,4885.75,4871.42,4830.41,-1436845288,2.44485E+11,0.36,4837.62
2021/11/19,4832.06,4837.62,4892.81,4829.57,-165070588,2.66281E+11,0.4,4890.06
2021/11/22,4895.39,4890.06,4919,4893.27,924381712,3.16149E+11,0.43,4912.4
2021/11/23,4905.76,4912.4,4927.52,4896.88,-1749427984,3.01022E+11,0.48,4913.35
2021/11/24,4914.03,4913.35,4935.49,4899.61,830165512,2.89707E+11,0.43,4916.66
2021/11/25,4917.61,4916.66,4921.33,4891.73,-1286498788,2.55451E+11,0.36,4896.44
2021/11/26,4886.95,4896.44,4886.95,4850.81,-848004388,2.43041E+11,0.38,4860.13
2021/11/29,4820.01,4860.13,4858.53,4818.71,477784312,2.85995E+11,0.42,4851.42
2021/11/30,4857.18,4851.42,4871.25,4810.22,78157812,2.79268E+11,0.41,4832.03
2021/12/1,4831.89,4832.03,4844.52,4823.93,-576222988,2.55969E+11,0.39,4843.85
2021/12/2,4839.91,4843.85,4866.85,4830.32,1923950312,2.78052E+11,0.46,4856.16
2021/12/3,4856.98,4856.16,4901.02,4853.35,1521060612,3.00053E+11,0.45,4901.02
2021/12/6,4909.43,4901.02,4943.9,4888.69,181699116,3.33406E+11,0.54,4892.62
2021/12/7,4930.83,4892.62,4934.1,4895.22,725476816,3.40618E+11,0.56,4922.1
2021/12/8,4934.41,4922.1,4995.93,4915.79,-1430813184,3.29065E+11,0.49,4995.93
2021/12/9,5000.69,4995.93,5114.5,4999.41,582041120,4.25681E+11,0.69,5078.69
2021/12/10,5046.27,5078.69,5060.06,5035.81,-2105320980,3.56918E+11,0.61,5055.12
2021/12/13,5090.02,5055.12,5143.84,5079.73,-294676980,4.26377E+11,0.66,5083.8
2021/12/14,5066.35,5083.8,5075.21,5038.86,-1269090084,3.18686E+11,0.5,5049.7
2021/12/15,5036.28,5049.7,5060.37,5003.78,-2126894084,2.91073E+11,0.47,5005.9
2021/12/16,5006.61,5005.9,5034.73,4987.22,1520484912,2.91475E+11,0.45,5034.73
2021/12/17,5021.34,5034.73,5022.11,4954.76,2015638012,2.97943E+11,0.47,4954.76
2021/12/20,4934.97,4954.76,4971.67,4872.68,-212300284,3.17537E+11,0.53,4880.42
2021/12/21,4876.51,4880.42,4917.8,4872.95,1449088012,2.59023E+11,0.45,4913.49
2021/12/22,4924.58,4913.49,4936.67,4903.17,440772112,2.44642E+11,0.42,4914.45
2021/12/23,4924.29,4914.45,4948.74,4906.75,1070638812,2.6336E+11,0.44,4948.74
2021/12/24,4953.06,4948.74,4964.91,4905.98,1382430512,2.90484E+11,0.45,4921.34
2021/12/27,4918.15,4921.34,4939.69,4894.16,-474806788,2.54422E+11,0.39,4919.32
2021/12/28,4923.69,4919.32,4959.14,4913.6,160873712,2.76317E+11,0.41,4955.96
2021/12/29,4958.65,4955.96,4958.65,4883.48,-1526201588,2.73225E+11,0.36,4883.48
2021/12/30,4882.16,4883.48,4940.18,4878.65,-723184088,2.68022E+11,0.38,4921.51
2021/12/31,4937.46,4921.51,4950.36,4923.14,-753528088,2.66975E+11,0.38,4940.37
2022/1/4,4957.98,4940.37,4961.45,4874.53,-2026391584,3.36517E+11,0.48,4917.77
2022/1/5,4907.93,4917.77,4916.28,4851.98,701740816,3.63945E+11,0.56,4868.12
2022/1/6,4842.16,4868.12,4857.56,4786.43,-1413286684,3.2175E+11,0.49,4818.23
2022/1/7,4824.32,4818.23,4856.65,4818.19,1534072016,3.32219E+11,0.59,4822.37
2022/1/10,4812.23,4822.37,4844.39,4780.82,-1558699484,3.05034E+11,0.49,4844.05
2022/1/11,4840.01,4844.05,4850.88,4791.89,1807898612,2.86446E+11,0.46,4797.77
2022/1/12,4818.89,4797.77,4852.73,4810.92,1435118612,2.93153E+11,0.45,4845.58
2022/1/13,4853.03,4845.58,4853.06,4765.24,1367063312,2.88799E+11,0.45,4765.92
2022/1/14,4743.91,4765.92,4764.05,4723.94,1801410812,2.81828E+11,0.46,4726.73
2022/1/17,4728.76,4726.73,4775.24,4726.71,-1355332888,2.63788E+11,0.36,4767.28
2022/1/18,4766.78,4767.28,4826.3,4747.92,-2092788984,2.82749E+11,0.47,4813.35
2022/1/19,4815.81,4813.35,4828.75,4755.93,507834112,2.75535E+11,0.42,4780.38
2022/1/20,4778.26,4780.38,4845,4777.57,-682737684,3.04344E+11,0.52,4823.51
2022/1/21,4808.77,4823.51,4818.31,4762.56,1010356712,2.74699E+11,0.44,4779.31
2022/1/24,4753.94,4779.31,4801.1,4746.45,-1438513888,2.46262E+11,0.36,4786.74
2022/1/25,4761.95,4786.74,4781.39,4678.25,481856812,2.50556E+11,0.42,4678.45
2022/1/26,4697.1,4678.45,4718.99,4648.13,2117149708,2.26553E+11,0.34,4712.31
2022/1/27,4708.1,4712.31,4708.44,4616.03,-758521588,2.50536E+11,0.38,4619.88
2022/1/28,4641.81,4619.88,4660.52,4559.83,-236890588,2.63968E+11,0.4,4563.77
2022/2/7,4638.58,4563.77,4672.65,4615.01,1600070112,2.66032E+11,0.45,4634.09
2022/2/8,4626.44,4634.09,4626.44,4522.47,-1596798484,2.81365E+11,0.49,4608.77
2022/2/9,4608.15,4608.77,4659.46,4595.28,1948652812,2.73772E+11,0.47,4652.06
2022/2/10,4657.21,4652.06,4657.21,4608.09,-2022202584,2.87224E+11,0.48,4639.86
2022/2/11,4617.87,4639.86,4662.6,4595.88,-1582410784,3.07938E+11,0.49,4601.4
2022/2/14,4579.42,4601.4,4593.63,4530.06,1482487512,2.75738E+11,0.45,4551.69
2022/2/15,4553.81,4551.69,4601.45,4550.54,-1382341888,2.49977E+11,0.36,4600.1
2022/2/16,4619.85,4600.1,4643.1,4607.22,2135960808,2.10191E+11,0.34,4617.99
2022/2/17,4616.9,4617.99,4650.16,4606.95,-1883437588,2.27946E+11,0.35,4629.16
2022/2/18,4604.57,4629.16,4651.34,4598.1,1865088208,1.95826E+11,0.33,4651.24
2022/2/21,4646.05,4651.24,4646.67,4613.3,-1633250588,2.15039E+11,0.35,4634.31
2022/2/22,4601.92,4634.31,4602.07,4550.8,-553178088,2.46873E+11,0.39,4574.15
2022/2/23,4582.01,4574.15,4625.3,4579.29,-589610288,2.5905E+11,0.39,4623.05
2022/2/24,4592.07,4623.05,4610.88,4488.48,1260436716,3.42347E+11,0.58,4529.32
2022/2/25,4564.63,4529.32,4611.86,4561.9,2087356412,2.71728E+11,0.47,4573.42
2022/2/28,4563.74,4573.42,4581.65,4530.68,655796012,2.48364E+11,0.42,4581.65
2022/3/1,4597.86,4581.65,4623.43,4583.92,-570979888,2.60431E+11,0.39,4619.69
2022/3/2,4594.02,4619.69,4594.02,4558.44,-1555069488,2.153E+11,0.36,4578.6
2022/3/3,4595.02,4578.6,4599.4,4544.43,943685912,2.42702E+11,0.43,4551.63
2022/3/4,4513.36,4551.63,4539.39,4481.49,-158221288,2.4997E+11,0.4,4496.43
2022/3/7,4462.52,4496.43,4462.52,4338.3,-960098584,3.06899E+11,0.51,4352.78
2022/3/8,4361.64,4352.78,4383.65,4252.54,-393541384,3.15177E+11,0.53,4265.39
2022/3/9,4280.98,4265.39,4304.48,4068.19,-2051546380,3.41009E+11,0.61,4226.35
2022/3/10,4326.2,4226.35,4335.67,4288.51,1641736412,3.01636E+11,0.46,4292.84
2022/3/11,4231.2,4292.84,4316.04,4176.45,-1939877084,2.95009E+11,0.48,4306.52
2022/3/14,4248.15,4306.52,4280.36,4174.76,133821712,2.60692E+11,0.41,4174.76
2022/3/15,4125.49,4174.76,4163.42,3983.81,-1222366480,3.46989E+11,0.64,3983.81
2022/3/16,4053.1,3983.81,4168.59,3942.86,-1872638180,3.78884E+11,0.61,4156.08
2022/3/17,4237.67,4156.08,4302.74,4217.8,760865316,3.85039E+11,0.56,4237.7
2022/3/18,4218.47,4237.7,4283.37,4194.94,2060928512,2.75791E+11,0.47,4265.9
2022/3/21,4280.14,4265.9,4287.82,4223.02,-181265888,2.51215E+11,0.4,4258.75
2022/3/22,4252.57,4258.75,4283.33,4236.69,-246654988,2.26214E+11,0.4,4255.3
2022/3/23,4269.61,4255.3,4287.58,4241.96,-1175994088,2.26391E+11,0.37,4276.52
2022/3/24,4249.53,4276.52,4273.96,4216.85,-1993074688,2.19594E+11,0.34,4251.31
2022/3/25,4249.07,4251.31,4254.84,4173.93,-2004097288,2.17013E+11,0.34,4174.57
2022/3/28,4128.84,4174.57,4174.12,4091.3,-1039999788,2.13469E+11,0.37,4148.47
2022/3/29,4155.42,4148.47,4177.21,4124.72,1436762608,1.99464E+11,0.31,4134.14
2022/3/30,4162.17,4134.14,4254.1,4160.74,949700612,2.68869E+11,0.43,4254.1
2022/3/31,4234.72,4254.1,4247.36,4214.54,518016512,2.38877E+11,0.42,4222.6
2022/4/1,4198.82,4222.6,4290.67,4190.08,495403512,2.44759E+11,0.42,4276.16
2022/4/6,4258.83,4276.16,4277.52,4236.73,-1273649684,2.53691E+11,0.5,4263.84
2022/4/7,4240.02,4263.84,4278.11,4205.74,603133412,2.16996E+11,0.42,4209.1
2022/4/8,4213.21,4209.1,4237.81,4175.53,1399477512,2.29082E+11,0.45,4230.77
2022/4/11,4203.79,4230.77,4203.79,4089.09,1934805212,2.65225E+11,0.46,4100.07
2022/4/12,4102.97,4100.07,4179.97,4075.8,1543666412,2.5283E+11,0.45,4179.97
2022/4/13,4154.41,4179.97,4194.04,4139.74,-375152888,2.21281E+11,0.39,4139.74
2022/4/14,4172.64,4139.74,4217.06,4155.55,-405770288,2.45994E+11,0.39,4191.57
2022/4/15,4162.37,4191.57,4211.32,4152.97,-408675588,2.2623E+11,0.39,4188.75
2022/4/18,4152.93,4188.75,4171.74,4119.99,-1134440988,2.12855E+11,0.37,4166.38
2022/4/19,4161.93,4166.38,4186.94,4115.42,-1863154688,2.08571E+11,0.35,4134.9
2022/4/20,4130.54,4134.9,4136.17,4060.5,-1151736088,2.16537E+11,0.37,4070.79
2022/4/21,4048.73,4070.79,4086.44,3978.37,393480912,2.27027E+11,0.42,3995.83
2022/4/22,3967.2,3995.83,4037.08,3953.72,-674720788,2.06372E+11,0.38,4013.25
2022/4/25,3933.45,4013.25,3958.21,3814.91,-343418884,2.72889E+11,0.53,3814.91
2022/4/26,3822.49,3814.91,3871.85,3773.9,-1422108184,2.59626E+11,0.49,3784.12
2022/4/27,3758.08,3784.12,3895.73,3757.09,93535516,2.96924E+11,0.54,3895.54
2022/4/28,3883.42,3895.54,3943.43,3873.58,-1874210584,2.68502E+11,0.48,3921.11
2022/4/29,3939.62,3921.11,4017.43,3898.57,765968616,3.21415E+11,0.56,4016.24
2022/5/5,3995.35,4016.24,4039.7,3988.93,-1762797584,2.90538E+11,0.48,4010.21
2022/5/6,3928.85,4010.21,3947.24,3902.05,-584346888,2.14825E+11,0.39,3908.82
2022/5/9,3883.95,3908.82,3914.11,3854.94,703734808,1.71757E+11,0.29,3877.44
2022/5/10,3820.63,3877.44,3932.68,3808.57,756790012,2.3906E+11,0.43,3919.87
2022/5/11,3917.93,3919.87,4033.3,3916.52,-616643584,3.09295E+11,0.52,3976.42
2022/5/12,3949.95,3976.42,3985.93,3935.59,-1547295188,2.02029E+11,0.36,3958.74
2022/5/13,3983.82,3958.74,4003.85,3957.14,-1888066288,1.95727E+11,0.34,3988.6
2022/5/16,4015,3988.6,4018.03,3947.75,-1642372388,1.99718E+11,0.35,3956.54
2022/5/17,3961.76,3956.54,4005.89,3955.1,-1918756388,2.10118E+11,0.34,4005.89
2022/5/18,4015.01,4005.89,4017.34,3964.75,-2077478688,2.01801E+11,0.34,3991.91
2022/5/19,3938.3,3991.91,3999.6,3933.75,-1255559888,2.10207E+11,0.36,3999.6
2022/5/20,4020.82,3999.6,4077.6,4020.82,1822015512,2.65609E+11,0.46,4077.6
2022/5/23,4080.97,4077.6,4080.97,4029.08,162879212,2.25982E+11,0.41,4053.98
2022/5/24,4052.87,4053.98,4055.78,3959.15,1670531812,2.47713E+11,0.46,3959.15
2022/5/25,3959.77,3959.15,3983.62,3946.81,-2111500288,1.88701E+11,0.34,3983.18
2022/5/26,3987.68,3983.18,4015.75,3938.24,-258532888,2.16987E+11,0.4,3993.04
2022/5/27,4022.71,3993.04,4051.14,3983.38,-1607968288,2.06944E+11,0.35,4001.3
2022/5/30,4020.86,4001.3,4040.82,4003.38,-1769677788,2.11145E+11,0.35,4029.02
2022/5/31,4031.76,4029.02,4096.2,4020.38,656649512,2.6777E+11,0.42,4091.52
2022/6/1,4086.62,4091.52,4094.9,4058.85,-1399813888,2.25416E+11,0.36,4083.18
2022/6/2,4064,4083.18,4091.15,4057.91,-1495538188,2.22658E+11,0.36,4089.57
2022/6/6,4090.53,4089.57,4166.62,4063.91,-392767984,3.24076E+11,0.53,4166.09
2022/6/7,4165.69,4166.09,4198.09,4155.17,1414386212,2.85734E+11,0.45,4179.13
2022/6/8,4187.15,4179.13,4224.81,4158.03,-1442463484,3.1948E+11,0.49,4219.81
2022/6/9,4211.72,4219.81,4227.45,4160.88,-334953684,2.85173E+11,0.53,4175.67
2022/6/10,4145.65,4175.67,4241.35,4140.22,1299752216,3.24091E+11,0.58,4238.99
2022/6/13,4194.46,4238.99,4218.23,4156.71,-332306984,3.36586E+11,0.53,4189.35
2022/6/14,4143.22,4189.35,4224.09,4102.93,-41278684,3.35419E+11,0.54,4222.31
2022/6/15,4228.29,4222.31,4348.42,4228.29,-65144876,4.59767E+11,0.81,4278.22
2022/6/16,4282.08,4278.22,4302.92,4241.08,1227572516,3.37236E+11,0.58,4250.06
2022/6/17,4219.23,4250.06,4318.77,4218.68,-1314959384,3.46676E+11,0.5,4309.04
2022/6/20,4322.83,4309.04,4368.36,4297.89,-613230884,3.59569E+11,0.52,4330.43
2022/6/21,4327.92,4330.43,4357.34,4287.14,-713107684,3.17163E+11,0.52,4325.57
2022/6/22,4331.9,4325.57,4333.18,4269.25,-1323283684,2.98656E+11,0.5,4270.62
